text	readability
Unsere Kultur im Ausland Hiermit möchte ich meine eigenen Erfahrungen im Zusammenhang mit dem Üben unserer Kultur, wenn wir im Ausland sind mitteilen. Meiner Meinung nach ist es sehr wichtig, dass wir unsere Kultur auch ins Ausland mitnehmen, damit wir viele interessante Informationen den Ausländern übergeben können. Warum ist es eigentlich wichtig? Weil die Leute, die in den ausländischen Ländern leben, dadurch uns kennenlernen können. Sie können nützliche Traditionen kennenlernen und wenn die Ausländer die Kultur unseres Heimatlandes gut benutzen, können ihr eigenes Leben erleichtern. Wir dürfen ihnen unsere Kultur nicht zu stark anbieten, sonst werden die Ausländer davor vielleicht Angst haben und dann werden die Traditionen nich übergeben zu können. Und das wäre eine grosse Fehler. Anderseits sollen wir für die ausländische Kultur Interesse haben. Also ich es schon erwähnt habe, auch wir können davon wichtige Informationen erhalten. Wenn wir schon im Ausland sind, können wir auch die Sehenswürdigkeiten des fremden Landes besichtigen. Diese Sehenswürdigkeiten sind meistens im Zusammenhang mit der Kultur. Wir können die Ausländer fragen, wo diese Sehenswürdigkeiten zu finden sind, bestimmt werden wir auf diese Frage einen höflichen Antwort bekommen. Die meiste Ausländer freuen sich, wenn Turisten in ihrem Land einen kürzeren oder einen längeren Aufenthalt verbringen. Antwort auf die Frage ist ja, es ist sinnvoll, aber wir können die Kultur des Gastlandes auch nicht vergessen.	0
Liebe Julia, wir geht es dir? Mir geht´s gut. Ich habe eine Fahrkarte für einen Wochenendausflug gekauft, aber ich kann leider nicht fahren, weil ich ein Spielt habe. Also ich wollte nach Spanien fahren. In 2 Wochen am Samstag 19. Mai um 13h10. Ich habe eine Fahrkarte für einen Wochenendausflug gekauft, um nichst.Glücklicherweise bist du da. Deswegen frage ich, ob du meine Fahrkate haben möchtest. Das ein Geschenk für dich Ha, ich hatte fast vergessen, meine Fahrkate läuft nur 3 tags ab. Tschüss!!! Stefan	3
Lieber Jens, ich frohe mich für euch. Es ist wunderschön. Ich gratuliere und wünsche viel Glük, Gesund und alles Gute. Wie heißt dein Baby? Ist es alles gut? Wie fühlt sich deine Frau? Wann ist deine Frau mit Baby nach Hause zurückkommen? Ich möchte ein Geschenk für dein Baby bringen. Wann kann ich zu ihnen kommen? Gruß für deine Frau. Liebe Grüße Maria	4
Eva Meier Zentralplatz 1 12345 Stadt X Aupairsglobal Bahnhof str. 101, 65185 Wiesbaden                                                                                               26.4.2011 Ihre Anzeige im Internet vom 24.4.2011 Sehr geehrte Damen und Herren, ich interessiere mich für Ihre Anzeige als Aupair. Ich möchte noch etwas über Au-pair wissen. ich hieße Eva. Ich komme aus Indien. Jetzt lerne ich Deutsch in der Akademie Klausenhof Ich lerne Deutsch, weil ich in Deutschland studieren und arbeiten möchte. Meine Freundin hat mir gesagt, Wenn ich gute Sprache haben möchte, musse ich 1 Jahr als Aupair arbeiten - Ich weiß es nicht, ob es möglich ist? Ich möchte wissen, ob diese Familie oder Personen genau Hilfbereits sind? Gibt es ein möglichkeiten Deutsche Sprache zu lernen? Wenn ich als Au-pair arbeiten, muss ich immer arbeiten oder konnte ich meine, Zeit freizeitaktivitäten auch benutzen? Ich glauben, dass, ich mit diese arbeit nicht nur meine Sprache verbessen konnte, sondern auch konnte ich Deutsche Kulture und neue Fremde Leute auch kennen lernen? Ich habe noch Fragen, Wass soll ich machen, wenn ich eine Stelle als Au-pair bekommen möchte. Soll ich eine Bewerbung schreiben oder Muss ich in Ihre Firma kommen? Ich wäre dankbar, wenn Sie mir baldige Antwort geben könnten. Mit freundlichen Grüßen Eva Meier	1
Julia Müller Zentralplatz 12 A 2 Stadt X - Peru Au-pair-Agentur Schultz & Partner Regenstr. 101 90451 Nürnberg                                                         Stadt X, 08.09.2011 Beschwerde Au-pair-Agentur Schultz & Partner. Sehr geehrte Damen und Herren, als ich Ihre Anzeige in der Süddeutsche Zeitung gelesen habe, habe ich sofort mit großem Erwartungen bei Ihrem Au-pair-Agentur Schultz & Partner angemeldet. Nach meinen Erlebnissen möchte ich nun meinen großen Enttäuschung Ausdruck verleihe Als ich angekommen bin, wurde in eine zwar  -unreadable- Familie gewöhnen. Ich dachte, dass ich hier mein Deuscht verbesser könnte aber da war nicht. Die Familie haben keine Zeit mit mir zu reden Außerdem musste ich statt zwei Kinder, drei Kinder aufpassen Wie ich Ihre Anzeige gelesen habe, könnte ich Freizeit habe aber das war auch nicht. Ich hatte überhaubt nicht keine Freizeit Ich wollte in eine Deutschschule Teilnehme aber ich habe vollzeit gearbeitet. Ich konnte auch nicht Deutsch lernen Vor einem Monat habe ich mit der Au-pair-Agentur versucht zu reden aber Sie möchten nicht mit mir reden. Sie haben keine losung für meinen Problemen gefunden Aus diesem Grund, bitte ich Sie mindestens 40 % meiner Reisekosten züruck zu erstatten, Andernfalls sehe ich mich gezwungen meinen Rechtsanwalt einzuschalten Mit freundlichen Grüßen Julia Müller	1
Au-pair-Agentur Schultz & partner Regenstr. 101 90451 Nürnberg   Maria Meier Bahnhofsstraße 12 12345 Stadt X                                                                                                        Stadt X, 29.07.11 Beschwerde über Au-Pair-Agentur Sehr Geehrte Damen und Herren, ich möchte mich beschwere über meine Erfahrung als ein Au-pair-Mädchen In das Haus der Gastfamilie hat kein Zimmer für mich Ich habe ein Zimmer geteilt mit der kleinen Töchter. Ich habe gar nicht gut geschlafen. Deshalb ich war immer krank. Dann die Mutter von die Gastfamilie war sehr böse und am meistens sie hat geärgeret mit mich. Es ist nicht meinen Schulz wenn die Töchter verhalten sich schlecht. Ich habe viel gewartet auf Ihnen. Ich finde dass ich meine job Gut gemacht habe aber das Gehalt war sehr wenig. Ich wäre lieber bei ein andere Familie. Deutschland hat mir gefallen, deshalb ich hier bleiben möchte. Ich suche ein Gastfamilie bei den ich meine eigene Zimmer bekommen. Bitte ruf mich an wenn Ihr ein andere Familie gefindet hat. Mit Freundlichen Grüßen Maria Meier	1
                           Stadt X 16.03.2012 Lieber Ingo, wie get´s dir? Ich habe eine Arbeit in Neuburg. Ich suche eine Wohnung in Neuburg. Ich brauche am 05.04.2011 neue Wohnung und 60 qm.größe. Kann du mir helfen? Liebe Grüße Maria	4
                                   Stadt X 04-01.2012   Sehr geehrte Damen und Herren, Mein Name ist Eva Müller, Ich such ein Wohung für seiben zimmer, vier schlafe zimmer und ein Bad zimmer, wohnzimmer und Küche, mit ein Balkon, und die Miete Kosten etwas 600 bis 700 € Viele Grüße Eva	3
In dem 21. Jahrhundert liegt es voll im Trend ins Ausland zu fahren. Warum gibt so viele Leute, die im Ausland leben wolen Die Frage ist sehr zusammengestzt, es lässt sich nicht so einfach beantworten. Es liegt vielleicht daran, dass die Mehrheit der Menschen an etwas Besseres hofft. Die Jugendliche fahren ins Ausland die Fremdsprache zu erwerben oder ausländisches Praktikum zu machen und die Erwachsene um eine gute Stelle zu bekommen. Wen man in Ungarn eine Statistik machen würde, wäre das Ergebniss abschmetternd. Ziemlich viele Leute möchten bei einer Multinationallefirma arbeiten. Leider sehr wenig Leute folgen der traditionellen, ungarischen Berufen. Das multikulturelle Leben ist eine der Schattenseiten der Globalisierung. Die Kulturen verschmelzen immer mehr ineinander. Die Einzigartigkeite eines Ländes wird verloren.  Es ist eigentlich sehr traurig, dass die Brauche und die Kultur relativ wenig Bedeutung haben. Also alles insgesamt, ich akzeptiere die traditionverbundene Leute. Es ist sehr wichtig unsere Gebrauche zu pflegen. Wenn die Leute mehr ihre Tradition wahren würde, könnte die Nationalitätbewusst auf eine höhere Niveu gestellt werden.  Zusammenfassend könte man sagen, dass man sich überlegen solte, was man im Leben für wichtig hält. Meiner Meinung nach jeder entscheidet sich selbst über sein Leben und muss danach streben um die Harmonie und die Balance zu finden.	0
                                      Stadt X, 04.01.2012 Sehr geehrte Damen und Herren, ich suche eine Groß Wohnung. Ich brauche vier Zimmer, weil ich drei Kinder habe. Ich brauche auch eine Garage für meine Auto. Mit Freundlichen Grüßen. Eva Müller	3
Julia Winkelmann Müllergasse 12 12345 Stadt X   Aupairsglobal Bahnhofstr. 101 65185 Wiesbaden                                                                            Stadt X, den 29 März 2011 Betreffzeile: Informationen zu fragen Sehr geehrte Damen und Herren als Schülerin von Beauticu Gymnasium in der Schweiz, wende ich mich an Ihnen, weil ich als Au-pair sehr gerne in Deutschland werden möchte. Zuerst, habe ich einige Fragen über die Sprache: muss ich nur in Deutsch sprechen? Oder Französisch wären auch möglich? Vielleicht beide wären benutzt, mit die Kindern zu sprechen. Kann ich auch für Freizeitaktivitäten hoffen? Oder mit die Kindern arbeiten wäre nur was ich machen sollte? Ausserdem, ich habe viel mit Tiere gearbeitet und deshalb möchte ich wissen, ob einige Aktivitäten mit Kindern und Tiere möglich wurden. Aus den oben genannten Fragen, möchte ich Sie bitten, mir weitere Informationen senden. Eine Au-Pair-Stelle in Deutschland wäre eine wunderschönes Innovation für mich, um meinem Deutsch zu verbessern. Das wäre auch sehr positiv, mit Kindern zu arbeiten, als sie wirklich wichtig für mich sind. Natürlich stehe ich Ihnen jeder Zeit zur verfügung und verbleibe mit freundlichen Grüssen . J. Winkelmann	1
"Das Tema meinen Bericht ist:  „Wohnungsmarkt in meiner Stadt"" Weil mein Unternehmen möchte die Fachkräfte verstärken, macht er Werbung für ausländische Spezialisten. Und natürlich eine von den vichtigsten Fragen für unsere zukünftigen Kollegen ist wo und wie in unserer Stadr man leben kann. Mit der hohe Sicherheit kann ich sagen, dass der Wohnungsmarkt hier zimlich groß und viele Möglichkeiten für Interessenten zu Verfügung stellt. Um einen Wohnung zu suchen, gibt es zwei verschiedene Wege ein officielles Weg und ein privates Weg. Zu der officielen Möglichkeit gehört Aufenthalt im Hotel oder in den WG - so genannten Wohnungsgemeindschaften. Aber das passt merh für die Einzelpersonen, als für eine Familie. Außerdem, sind die Preise im Hotel nicht günstig, manchmal sogar sehr toer. Anderesats, Privatwohnungen, die man hier mieten kann, kosten pro Monat ungever 1000 Euro pro 3-4 Zimmer Wohnung. Das ist dürchschnittlich viel weniger, als das Leben in einem Hotel kosten kann.  Ein Haus oder eine Wohnung hier zu kaufen würde ich nicht empfehlen, weil es zurzeit keine feste Preise wegen wirtschaftliche Kriese gibt. Besonderes muss man an verschieden Agenturen beachten, die keine Lizensen haben, um im Wohnungsmarkt zu arbeiten. und die Wohnungen zu presentieren."	0
Liebe Julia, am diese  Wochenende habe ich einen Ausflug nach Berlin geplant. Ich habe eine Fahrkarte für Wochenendenausflug. im Angebot gekauft. Leider ist es nicht so gelungen, wie ich es wollte. Ich möchte dich fragen vielleicht kannst du meine Fahrkarte benutzen, weil du schon am Wochenende deine Eltern in München besuchen wolltest. Bitte schreib mir zurück. Einen schönen Gruß von deiner Freundin Eva 	3
Julia Meier Müllergasse 12 a 1234 Stadt X Computer-Spezialist Odenwaldstraße 5 53119 Bonn                                Stadt Y, 20.03.2010 Bewerbung um eine Praktikum als Vertriebspraktikant Sehr geehrte Damen und Herren In Ihrer Anzeige von 01. Februar in der Allgemeinen Zeitung suchen Sie eine Praktikantin. Ich möchte mich um dieses Praktikum bewerben. Ich habe Betriebswirtschaft an der Universität Stadt Y studiert, in der Fächern Informatik, Contolling und Personalwesen. Ich spreche Ungarisch, Englisch, Spanisch und Deutsch. An einem Praktikum im Ihrem Haus, bin ich besonders interessiert, da ich glaube, dass sich hier meine theoretische Wissen durch praktische Erfahrungen weiter ausbauen kann. Zusätzlich habe ich Computer kenntnisse. Ich bin Flexibel und Mobil und arbeite gut im Team. Ihrer Firma hat ein sehr gute Ruf und ich möchte meine Praktikum in Deutschland zu machen, weil da ich auch die Möglichkeit habe meine Deutsch kenntnisse verbesseren und die Deutsche Arbeit und Mentalität besser kennen zu lernen. Über eine Einladung zu eine persönliches Vorstellungsgespräch würde ich mich sehr freuen. Mit freundlichen Grüssen Julia Meier  Anlagen: Lebenslauf, Passfoto, Zeugnis	1
Sehr geehrte Damen und Herren! Für meine Familie, die besteht aus zwei Erwachsene und ein minderjahrige Kind, suche ich Drei_Zimmer Wohnung. Jede Zimmer muss ein separat Eingang haben. Auch wünschen wir ein Balkon, der befindet sich im Hof., die Zimmer auf verschiedenen Seiten des Hauses. Die Miete muss nicht 300 € ubersteigen . Die Toilette und Badezimmer brauchen wir getrennt mit separaten Eingängen. Mit freundlichen Grüßen Hr Winkelmann	3
Lieber Jens, Viele Glückwünsche du ist Vater. Tool... Wie heißen das Babys? Seine Frau und das Babys gut? Wann gehts deine Frau und Babys zum Haus? Ich möchte besuchen deine familien, bitte ruf in der Nacht an. Viele Grüße Katharina	4
Traditionen haben mehrere interessante Aspekte, die von der einen Seite aus der Geschichte von eigenem Land entstanden sind, von der anderen Seite gibt es auch die, die sehr eng mit der Religion, und der nationalen Identität verbunden sind. Gerade deswegen versuchen die älteren Mänschen, die Traditionen entweder ihres Volkes oder ihrer Nation den jüngeren weiterzugeben. Ob man im Außland die Traditionen seines Heimatlandes fortsetzen soll ist eine Frage der Bilanz zwischen zwei Traditionen, nähmlich von dem eigenem Heimatland und von deren des Gastlandes wo man hingeht oder lebt. Es kann ja zu häfftigen Außeinandersetzungen kommen, wenn die Grunen zum Beispiel sehen würden, wie ein oder mehrere Leute aus Kasahstan mehrere Schafe neben ihrem Garten schlachten würden und es nur damit begründen würden, dass sie es immer zu einer Hochzeit machen, weil es ihre uhralte Tradition ist so wäre das ein Disaster. Nehmen wir aber auch ein weniger häftigeres Beispiel in Betracht. In Russland feiert man traditionell das Neujahr anstatt Weinachten wesentlich mehr und feierlicher und damit hätten die deutschen Leute auch nichts kontraverses zu sagen. Es ist tatsächlich wichtig und meiner Meinung nach richtig dass man sich in die Kultur des Gastlandes einlebt und dadurch gleich näher zu den Menschen diese Landes wird und vieleich in manchen auserordentlichen Sachen auch Toleranz zeigt. Die eigenen Traditionen kann man ja immer für sich selber behalten weil sonst ist unvohesehbares Ärger vorprogrammiert und es könnte sogar zur Gewalt kommen, oder um Kampf nicht nur um eigene Traditionen, sondern um weiterführende nazionalistische Ideen, wie es heute noch in manchen Ländern der Fall ist.	0
                                 Stadt X, den 28.2.2012 Liebe Silke, ich freue mich, dass du ein Brief geschreiben hast. Uns geht es alles gut. Im Moment habe ich etwas Zeit, desalbe ich jeden Tags mit meiner Mutter spazieren gehen. Nächste Monate kann ich dich besuchen. Ich werde nächste Montag sicher Datum Schreiben. Die Katze von Max ist Sehr gut Idee. Ich möchte die Katze sehen. Und Ich will ein Rock kaufen. Kannst du der für meinen Geburtstag kaufen? Im Voraur Vielen Dank Viele Grüße  Maria	2
                                                   Stadt X, 28.02.2012 Liebe Dana wie geht dir? Ich habe deine Brief bekommen. Glückwunsch zur deine prüfung, Ich bin schietoll für dich, für mir, get mir gut und Ich finde sehr gut dass deine tante und onkel besucht in Istanbul hat, und was Ich wüsche in istanbul ist dass eine Mütze, Mütze finde ich schön. Ich habe auch meine verwandten in der Schweiz und manchmal gehe Ich zu besuch und wenn Ich besuch gehe in die Stadt sehen was dagibt finde Ich sehr interessant, wenn du heir bist, Ich komme zur besuch niest Monat. Viele Grüße Maria	2
