text	readability
Morger wir machen Ausflug im Stadt und besuchen Geschäft.	2
Ich spreche fließend Deutsh und Englisch.	1
Ich bin auch gut.	3
Ich glaube sie kann zusammen spielen.	2
Werden die Famillien mich bezahlen oder nicht?	1
101 Wiesbaden 0611/9988776 Sehr geehrte Damen und Herren Ich habe Ihre Anzeige fur Au-pair Stellen in Deutschland gelesen und interessiere mich für eine zukünftige Bewerbung Möchte ich aber zuerst ein weitere Information haben- ausfürliches Info wird mir helfen Nach meinem Schulabschluss mit sehr guten Noten (an Englischen Gymnasium) habe ich begonnen Kommunikationswissenschaften zu studieren mit dem Schwerpunkt Neuen Medien.	1
Ich werde mich sehr freuen, wenn du mir paar Meerschweinchen zum .	2
Ich interesiere mich für die Informatik und Elektrotechnik, mit dem Sie Schwerpunkt im IT-Systemkaufman.	1
Liebe Dana                              Stadt X 27.02.2012 vielen Dank für deinen Brief.	2
Ich schreibe Ihnen, weil ich rusch nähere Informationen bräuche.	1
Ich habe eine Frage für dich.	3
Ich warte auf Deine Antwort, Liebe Grüße Katharina	2
Weil meine liblingsfreunde in der Turkei lebt.	2
Ich möchte das Babys Name lernen, weil ich etwas für es schenken möchte.	4
Wir geht´s dir?	4
Woher sind wir geboren?	0
Für eine Ausländer ist sehr schlecht zu verstehen, und leider sprechen Sie kein Englisch.	1
Liebe Maria Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze, Nur 2 mal pro tag futer und geben milch Danke Stefan	3
Die Wohnungen die auf den Markt gibt sind teuer und benötigen Renovierung.	0
Schlechte Betreuung leider.	1
Wenn man die Kinder hat, kann er diese Rechnung auf die Weitergeneration wiederbezahlen.	0
Ich kann immer Zeit für euch finden.	2
Die meistens Wohnungsvermarkler achten auf nur die Lohngehalt, weil sie ein sichere Person wollen zu bezahlung.	0
Wenn jemand im einem anderen Land lebt, werden vor ihm im Alltag viele neue Sache und Situationen gestellt.	0
Die gesellschaftliche Harmonie spricht dafür, natürlich.	0
Viele Gruße, Julia	4
Aber kannst du mir eine schöne Postkarte schicken.	2
Ich hoffe, dass ihr die benötigte Informationen von mir erhalten habt.	0
Liebe daniela wie gehetdir.	4
Tratsächlich haben diese Wohnungen den Wohnungsmarkt in Stadt X zu eine Verlockung des Markts beigetragen.	0
Es lohnt sich aber immer mehr, ein Haus zu kaufen, statt eines zu mieten.	0
Liebe Maria, Wie geht es Dir?	3
Ich bin glüklinck.	4
Ich danke dir im Voraus.	3
Hallo Ich habe die Antworten für der Frage „Ist es sinnvoll, auch im Ausland die Traditionen  ...?“ und ich möchte meine Meinung mitteilen.	0
Man muss einfach achten, ob man sich da wohl fühlt und wo es für sich interresanten scheint.	0
auch davon große Küsche und Zwei Bad.	3
In diesem Fall sollen sie zu viel Geld haben, um in einer guten qualitäten Wohnung zu erfahren.	0
Wenn ich für Ihre Agentur arbeite, brauche ich der Deutsche Sprache sehr gut sprechen?	1
Wie du  weißt, ich lerne Gitarre und ich muss viel üben.	2
Wie du weißt, ich hier in Deutschland wohne und meine Familie in Polen aber ich telefoniere oft.	2
mit frundlichen Grüßen	1
Sehr geehrte Damen und Herren Für meine Familie die besteht drei Zimmer Erwachsene und Kind Suche ich Die Zimmer Wohnung mit ainem balkon der im Hof besteht Die Miete muss mhrr als Drei hundert (300) seain  Mit froidlihen Grussen Herr Winkelmann P.S.	3
Deswegen gibt es sehr oft Konflikte zwischen Ausländern und die Einheimischen.	0
Ich möchte zu meinen Eltern fahren am Morgen.	3
Wo soll ich im Internet gucken, oder, noch besser, kennst du jemand der/die eine Nachmieter für eine kleine Wohnung sucht?	4
WURDE ICH ALS AU-PAIR IN DEUTSCHSLAND NUR DEUTSCH REDE?	1
Um 12 Uhr in der Nacht machte wir Feuerwerk im Garten und wir wünschen uns alle einen guter neue Jahr.	2
Er ist meiner Tochter Maria.	2
Katharina	1
Am mindesten möchte Ich ein Balkon an die Wohnung.	3
Und zwar, ob ich bei der Familie oder in einer separaten Wohnung wohnen muss, und wieviel Ferientage ich nehmen darf.	1
Ohne geegnite Sprachkenntnisse z.B.	0
Weil die Leute, die in den ausländischen Ländern leben, dadurch uns kennenlernen können.	0
Julia Schmidt Zentralplatz 12 54-321 Stadt X Computer-Spezialist Odenwaldstraße 5 53119 Bonn                                             12.03.2010                       Bewerbung um ein Praktikum Sehr geehrte Damen und Herren, ich heiße Julia und ich studiere Informatik auf die Universität in Stadt X. Um meine Studium abzuschließen und mein zukünftigen Beruf besser kennen zu lernen weil ich bei Ihren Geschäft als Praktikantin arbeiten.	1
Und wie geht es der Mutter?	4
Wir nehmen an, dass man für längere Zeit ins Ausland umzieht.	0
Ich möchte einen Balkon haben.	3
Mit freundlichen Grüßen Tobias Müller.	1
Ich halte mich für eine zeilstrebige, vertrauenswürdige und belastbare Person.	1
Aber man kann nicht die Bedeutung der deutschen Sprache übersehen.	0
Zudem hatten sie Interesse an Italienische Kultur, so dass sie mit einander nur Italienisch sprachen.	1
Wir ist seine Frau geht?	4
Es hängt nur von der könkreten Situation ab.	0
mit freundlichen Grüßen, Stefan Müller                                            Anlage: Bewerbungsunterlage,                                                                                                                                        Foto                                                                                                                                    Zeugnisse	1
Ich habe so viel Sache für die Küch gekauft, vor anfang bis ende war das Leben sehr schwer und langweilig.	1
In Perú haben wir verschiedene Tänze.	0
Mit freundlichen Grüsse!	1
Die Leute, die mich kennen, sagen, dass ich verantwortungsvoll und offen bin  Ich möchte gern in einer großen Firma wie Computer-Spezialist arbeiten, meine IT-Kenntnisse Benuzen und Erfahrungen sammeln.	1
wir waren kurz in einem Disco.	2
meine Fahrkarte geben dir.	3
Nach erfolgreichen Abschluss meiner Ausbildung als Kauffrau muss ich ein Monat Praktikum machen.	1
Ich möchte wissen, ob diese Familie oder Personen genau Hilfbereits sind?	1
Am Ende möchte ich gerne auch sagen, dass, wenn man in Deutschland ist, ist einfacher für jemand, die von Europa kommt als ein andere, die von Afrika zum Beispiel kommt, aber die neue Traditionen müssen gelernt werden und die alte nicht vergessen werden.	0
Bis bald, meiner Küssen für ihre Kinder, liebe Grüße, Friedrich Meier-Müller	4
Deswegen habe ich viel erwartet.	1
wan du muss wieder arbite.	4
Uhr nach Stadt X für 3 Tagen fahren soll.	3
Mein LieblingsFreund Jens                                              19/03/2012 Guten Tag, wie geht es dir, ich möchte für dir glückwünden.	4
                                   Stadt X, den 28.02.2012 Liebe Silke, vielen Dank für deine Brief geschickt bei uns.	2
Es würde mich sehr freun, wenn es eine Möglichkeit gebe, als Au-pair zu arbeiten Es wäre sehr nett, wenn ich eine Nachricht über Ihre Entscheidung bekomme.	1
Ich habe hier gute Arbeit und sehr nette Arbeitskollegen.	2
Ich bin auch ziemlich flexibel, wenn es um Arbeitszeiten geht.	1
Das ist etwas das den ganzen Wellt lernen sollt.	0
Ich arbeite als Software Engineer.	2
Ich muss sicher sein ob die Familie bezahlt mir immer und wie das geht wenn sie sind nicht so gut zu mir.	1
Das wäre fur mich und meine Kinder besser.	0
Dort gefällt mir gut.	2
Mir geht es gut in zwei Woche habe ich meine Prufung für das Integration Kurs das ich besuche.	2
Ich habe eine neue Arbeite angefangen und ich habe keine Möglichkeit Urlaub zu machen.	2
Hallo liebe Julia.	3
Aber ich möchte meine Allgemeinbildung und meine Sprachkenntnisse verbessern.	1
Ich möchte gern mehr über ihre Firma erfahren.	1
Bei der Frage der Assimilation soll man erstmals an die Dauer des Daseins denken.	0
                                        Stadt X, den 22.02.2012 Liebe Dana, vielen Dank für ein Brief.	2
"Ihre Anzeige habe ich in der Jugendzeitschrift ""Student""gefunden."	1
Es hat mir gewundert, dass sie eigentlich damit keine Probleme haben aber es gibt doch Auseinandersetzung, wenn die einheimische Traditionen unsere Umgebung stört.	0
Dort habe wir etwas getrunken.	2
Viele Grüße Katharina	2
Sehr geehrte Damen und Herren, am 17.	1
und Wenn ist sein Baby geworen, ist seine Baby a jung oder menschen, und was willst du die name für seine Baby?	4
Und naturlich kann ich mich mit den Englische Sprache gut aus.	1
Manche sind aus beruflichen Gründen oft gezwungen, anderen wollen einfach eine andere Luft einatmen und eine neue Sprache lernen zu können.	0
Ist es ein Junge oder ein Mädchen?	4
Von wichtigen Bedeutung ist, dass in dieser Stadt alle immer bereit sind, dem anderen zu helfen, wenn er in Not ist.	0
Ich beschänke mich nur auf 3 Aspekte, die für mich besonderes ausschlaggeben sind.	0
Anfangs sind das erste Worte, dann Sätze, man lernt in der Muttersprache das Lesen und Schreiben und irgendwann lern man Beruf.	0
In Australia ist das ungarische Wurst ein grosses Erfolg.	0
Hallo Julia meine Frau und Ich wollten nach Köln im ZuG in der nacht vahren wann 2.1.2011 bis 04.01.2011 Ich nehme besoche meine Tochter.	3
Mehr als Hundert Millonen Menschen sprechen diese Sprache.	0
In diesen Plätzen können wir die ungarische Kultur erfahren.	0
Uns geht auch ganz gut.	2
Man gerätt nicht in Schwierigkeiten wegen Missverständnis, wenn man die Sprache beherrscht.	0
Für Geburtstag Wünsch Würde gut für uns zur treffen das ist eine gut Geburtstag geschenk.	2
jedes Kind braucht ein eigene Zimmer.	0
Mit freundlichen Grüssen	0
Deswegen möchte ich hier ein paar Wörter über den Wohnungsmarkt in Stadt X mitteilen.	0
Es ist überhaupt wichtig, dass eine Wohnung oder ein Haus unsere Erwartungen erfühlen kann.	0
Ich lsebe in einer kleinen Stadt neben Stadt X. Diese Stadt hat ca.	0
Seit anfang 2011 sind die Kaufpresse deutlich gefallen.	0
Lieber Ingo, wie geht es Dir?	4
Zielreich und mut sein, wenn wir über unsere Kultur sprechen.	0
Bitte Antworte mir bald oder Ruf mich an.	4
Ist mein großter wunsch im Ihren Firma arbeite; im mein Heimat habe Ich, Kaufmännischerin Beruf und Informatik gelernt.	1
Eva Maria Meier Winkelmann Bahnhofsstraße 1 CH-1234 Stadt X Computer-Spezialist Odenwaldstraße 5 D-53119 Bonn                                                                                   Stadt X, den 20.	1
Julia, Ich möchte wissen ob dir die Bhan Fahrkarte möchte?	3
Ich studiere jetz Betriebswirtschaft im Humbold Universität.	1
Gib meine grüße zur Mutter und des Babys.	4
Kannst du etwas Essen ein mal zu geben?	3
Was Wohnungsmarkt betrefft, sind die Preise hier sehr teuer wenn man nicht genau weißt, wo man suchen sollte.	0
                                        Stadt X, 13.03.2012 Liebe Michael, vielen Dank für deinen Brief.	2
Ich Glückwünsche mi meine Mann, bist du Vater :) Ich Vroümlich :) Wie ist Vorname die kleine Babys?	4
Ich denke du das gut machen, weil du viel gelernt.	2
                            Stadt X 04.01 2012 Sehr geehrte Damen und Herren Ich suche eine Wonung Ich brauche zwei Zimmer ab 50² mit dem Balkon bis 400 €-kalt dos Bad, die Küche, die Garage Tel.	3
Eine Terasse  oder einen Balkon auch für die Wäschetrockner muss sein.	0
Ich mochte Farkarte haben.	3
Ich wünsche dir eine gute Wochenende.	3
Grüß, deine Maria	4
Schreiben Sie mir bitte die Antwort bis 1.	1
Als du wisst, ich fahre nach Stadt Y zur Prüfung.	3
Ich habe HausTiren, eine Kätze Sie ist wonnen in Haus.	3
Ich bewerbe mich, um meine Vorliebe für Verwaltung und Informatik beruflich umzusetzen.	1
Am Nachmittag sollst du draußen bringen.	3
Ich möchte mich beschweren.	1
eine Schlafzimmer.	4
Je besser ich Deutsch spreche, desto einfacher wird das Leben für mich. Für alle, die Deutsch lernen möchte, kann ich nur sagen: Mach es!	0
Ich habe Lust mit dir treffen, und danke noch einmal für deinen Brief.	2
Vielleicht auch wenn man seine Traditionen macht, bekommt man Heimweh und Sehnsucht.	0
Deutschesprache ist logisch und die Struktur der Wörter kann nach nach Regeln erlernt werden.	0
Gebt es moglichkeit, verkehrsmittel zu Haus kommen?	3
"Mai 2007 BEWERBUNG UM EINE STELLE Sehr geehrte Damen und Herren,  mit großem Interesse habe ich Ihre Anzeige vom 15.6.2007 in „Gazeta Wyborcza""gelesen und hiermit möchte ich mich bei Ihnen um eine Stelle „Vertriebspraktikant"" bewerben."	1
Ich habe schon dich lange nicht gesehen.	2
Schlussendlich Deutsche ist auch nützlich wie Englisch, Fransözisch und Spanisch.	0
Dann gehe ich mein Haus und mit meine Mama gesprochen.	2
Am besten mächte ich 8 Stunden täglich zß von 8 bis 16 Uhr arbeiten.	1
Sie sind sehr unfreundliche und sehr streng.	1
Ich muss Ihen nicht mitnehmen.	3
Friedrich Müller Zentralplatz 1                                                        Stadt X, 25.08.2011 12345 Stadt X Au-pair-Agentur Schultz & Partner Regenstr.	1
Ich mochte gerne eigentlich eine nette Familie als meine Gastfamilie zu haben und auch das ich mein eigenes Badezimmer haben.	1
Wegen allen diesen Gründen finde ich, dass es wertvöllig ist, Deutsch zu lernen.	0
Ich möchte gern deinen Verwandten sehen und der Stadt wo sie wohnen.	2
Gestern habe ich eine Fahrkarte für einen Wochenendausflug gekauft.	3
Viele Dank im Voraus.	2
Um eine Arbeit zu bekommen, muss ich ein Praktikum machen.	1
Und Bad und Küche.	3
Sehr viel arbeit!	2
Ich möchte zum 1.	4
Man sieht es deutlich an folgenden Beispiel: Wenn mann auf China geht und in ein Temple sein voll wo es steht bitte nicht sprechen bleibt man einfach in ruoh.	0
Wir arbeiten bis 4:00 Uhr.	3
Bitte sagst du Bescheid.	2
Viel Dank Anna Maria	3
Ich habe Jetzt kein Zeit, das ist mein groß Problem.	2
Hast du Zeit?	2
August 2011 Forderung einer Entschädigung Sehr geehrte Damen und Herren, als ich Ihre Anzeige gelesen habe, war ich sofort begeistert, weil ich immer über ein Job in einem anderen Land geträumt habe.	1
Ich habe Zeit und auch Lust.	2
Für Familien gibt es in der Stadt mehrere Möglichkeiten.	0
Dieses Semester will ich an der Stadt X Universität studieren.	3
Meine arbeit Stunden waren länga als gesagt.	1
Liebe Katharina, Ich bin für ein paar Tage nicht zu Hause, weil ich in Indien fahren möchte.	3
Zuhause essen sie vietnamesischen Essen, sprechen vietnamesich Sprache.	0
Für mieten einen Auftrag ist nicht notwendig.	0
Wie geht es deiner Frau?	4
hofentich klappt es und kannst du beim deine liebslinge Technisches Schüle dich anmelden.	2
Seit fünf Jahren lerne ich intensiv Deutsch.	1
Generell gibt es in der Stadt, mehr Einzelpersonen und Paare, als Familien.	0
Daswegen finde ich ihre Firma interesant.	1
Man hat bessere Chancen, wenn man die Sprache gut beherschen kann.	0
Ich bin flexibel und für neuen Aufgaben ofen.	1
Während des Studiums habe ich bei einem weltbekannten elektronischen Geschäft gearbeitet.	1
Kann ich bitte Bella mit dir gelassen?	3
ich telefonier ganz tag mit Kunden von Firma AB.	2
Es kann natürlich nicht schaden, wenn man durch andere Kollegen heißt, dass eine tolle Wohnung in einer beliebten Gegend frei ist.	0
Außerdem möchte ich Ihnen gleich sagen, dass ich jetzt Germanistik studiere und ich bin davon überzeugt, dass ich auf diese Weise, die Gelegenheit haben werde, nicht nur die Arbeit, sondern auch die Mäntalität der Deutsche besser kennen zu lernen.	1
Sie kann mitbringen.	2
Ich kann nur bis 600 Euro warm Miete bezahlen.	3
                      Stadt X, 10.3.12 Wohnungsamt  Sr. Eva Bahnhofsstraße 12 A G.M.	3
Viele Grüße Michael	2
Liebe Daniela,                                                                Stefan Müller                                                                                            Müllergasse 11, Stadtteil                                                                                            Stadt X ich möchte mit dir zum Schwimmen gehen.	4
ich hieße Eva.	1
Ich fahre nach Neuburg die nexte Woche.	4
Wegen die Freizeitaktivitäten haben Sie einige Angebote?	1
Erinnerst du dich an sie?	2
Ich bin maßlos enttäuscht wegen meine Gaste familie.	1
19.01.12 Sehr geheert Damen und Herren: Ich suche dringed große Wohnung mit Balkon, 3 bis 4 Zimmer weil ich habe zwei Kinder.	3
Lieber Michael, ich freue mich auf deinen netten Brief.	2
Mein Persönliches Fazit dafür ist ja.	0
Im neue Jahr würde Ich nicht mehr rauchen und Ich würde eine neue Ausbildung anfangen.	2
Maria Schmidt Addresse Computer Spezialist Odenwaldstraße 5.	1
Jeder Tag holt sie Kinder zur Schule ab, dann geht sie von Arbeit.	4
Sie sind meine Betreuung, bitte rufen Sie mich gleich, dass wie eine solution zusammen gefund.	1
Sehr geehrte Damen und Herren, Ich schreibe Ihnen, weil ich unzufrieden bin.	1
Ob es geeignet ist, einen Verkäufer mit „Hallo!“ zu begrüßen ist schon Teil der Tradition, die die Bewohner kennen müssen.	0
Die Familie war auch unfreundlich.	1
Wie geth es dir.	4
Einzelpersonen leben in den Wohnungen neben Zentrum, wo sie alles nah haben Die Preisen sind nicht niedrig, aber jeden kann etwas Entsprechendes für sich selbst finden.	0
